iter	RMSE
5747	0.6149944039
5748	0.6149944014
5749	0.6149943916
5750	0.6149943853
5751	0.6149943846
5752	0.6149943605
5753	0.6149934731
5754	0.61499346
5755	0.6149934568
5756	0.6149934231
5757	0.6149930172
5758	0.6149928973
5759	0.6149928447
5760	0.6149919261
5761	0.6149918864
5762	0.6149915194
5763	0.6149915194
5764	0.6149914955
5765	0.6149914076
5766	0.6149914047
5767	0.6149911808
5768	0.6149911292
5769	0.6149910962
5770	0.6149910943
5771	0.6149910912
5772	0.614991064
5773	0.6149910637
5774	0.6149910529
5775	0.6149908179
5776	0.6149907816
5777	0.6149907392
5778	0.6149907345
5779	0.6149906435
5780	0.614990586
5781	0.6149905193
5782	0.614990457
5783	0.6149903181
5784	0.6149902127
5785	0.6149902126
5786	0.6149897756
5787	0.6149897659
5788	0.6149884003
5789	0.6149883213
5790	0.6149881961
5791	0.6149880281
5792	0.6149878748
5793	0.6149878505
5794	0.6149878466
5795	0.6149878109
5796	0.6149878022
5797	0.6149877943
5798	0.6149877646
5799	0.6149877533
5800	0.6149877197
5801	0.6149876608
5802	0.6149876472
5803	0.6149863332
5804	0.6149863332
5805	0.6149863198
5806	0.6149862975
5807	0.6149862966
5808	0.6149862657
5809	0.6149862592
5810	0.6149862592
5811	0.6149862198
5812	0.6149861864
5813	0.6149860333
5814	0.6149858651
5815	0.6149858545
5816	0.6149858535
5817	0.6149858535
5818	0.6149857981
5819	0.6149857575
5820	0.6149857575
5821	0.6149857228
5822	0.6149856837
5823	0.6149856535
5824	0.6149856535
5825	0.6149856233
5826	0.6149851256
5827	0.6149850414
5828	0.6149850414
5829	0.614985039
5830	0.6149842612
5831	0.6149842592
5832	0.6149842452
5833	0.614983973
5834	0.6149839014
5835	0.6149838135
5836	0.6149833321
5837	0.61498333
5838	0.6149832793
5839	0.614983237
5840	0.6149832272
5841	0.6149832097
5842	0.6149832053
5843	0.6149832034
5844	0.614983201
5845	0.6149831665
5846	0.6149829157
5847	0.6149825131
5848	0.6149824099
5849	0.6149824099
5850	0.6149823006
5851	0.6149822439
5852	0.614982155
5853	0.6149818286
5854	0.6149817641
5855	0.6149817641
5856	0.6149817641
5857	0.6149816356
5858	0.6149815488
5859	0.6149814437
5860	0.6149812788
5861	0.6149812732
5862	0.6149812179
5863	0.6149812149
5864	0.6149811208
5865	0.6149811141
5866	0.6149810943
5867	0.614980906
5868	0.6149809016
5869	0.6149807574
5870	0.6149806175
5871	0.6149805634
5872	0.6149805352
5873	0.6149804946
5874	0.6149803691
5875	0.6149803669
5876	0.6149803494
5877	0.6149803351
5878	0.6149803344
5879	0.6149796412
5880	0.6149796172
5881	0.6149795723
5882	0.6149795538
5883	0.6149794714
5884	0.6149794456
5885	0.6149791735
5886	0.6149788527
5887	0.6149787662
5888	0.6149787348
5889	0.6149785567
5890	0.6149785432
5891	0.6149779404
5892	0.6149777956
5893	0.6149777942
5894	0.6149777355
5895	0.6149776235
5896	0.6149776192
5897	0.6149776068
5898	0.6149776064
5899	0.6149775561
5900	0.6149775292
5901	0.6149772969
5902	0.6149772969
5903	0.6149772847
5904	0.6149772783
5905	0.6149772105
5906	0.6149772105
5907	0.6149771716
5908	0.6149771082
5909	0.614976845
5910	0.6149768417
5911	0.6149768223
5912	0.6149768212
5913	0.6149767263
5914	0.6149767258
5915	0.6149767216
5916	0.614976712
5917	0.6149764748
5918	0.6149764189
5919	0.6149764125
5920	0.6149763285
5921	0.6149763162
5922	0.6149761132
5923	0.6149757404
5924	0.6149757342
5925	0.6149753363
5926	0.6149753282
5927	0.6149746164
5928	0.6149744935
5929	0.6149742337
5930	0.6149741891
5931	0.6149741675
5932	0.6149741505
5933	0.6149741267
5934	0.6149741
5935	0.6149740936
5936	0.6149740934
5937	0.6149740343
5938	0.6149738842
5939	0.61497378
5940	0.6149737705
5941	0.6149737546
5942	0.6149737544
5943	0.6149737511
5944	0.614973704
5945	0.6149736751
5946	0.6149731833
5947	0.6149731816
5948	0.6149729899
5949	0.614972986
5950	0.6149729675
5951	0.6149727149
5952	0.6149726745
5953	0.6149725654
5954	0.6149725414
5955	0.6149724871
5956	0.6149724129
5957	0.6149723206
5958	0.6149723173
5959	0.6149723142
5960	0.6149723056
5961	0.6149722402
5962	0.614972236
5963	0.6149721504
5964	0.6149721503
5965	0.6149719797
5966	0.6149719459
5967	0.6149719234
5968	0.6149719234
5969	0.6149719234
5970	0.6149718558
5971	0.6149718557
5972	0.6149717968
5973	0.6149717814
5974	0.6149717308
5975	0.6149717303
5976	0.6149716779
5977	0.6149716778
5978	0.6149716484
5979	0.6149715883
5980	0.6149715591
5981	0.6149708222
5982	0.6149708212
5983	0.6149708149
5984	0.6149708131
5985	0.6149707082
5986	0.614970697
5987	0.614970697
5988	0.6149705082
5989	0.6149704975
5990	0.6149704937
5991	0.6149704898
5992	0.614970476
5993	0.6149704665
5994	0.614970396
5995	0.6149702638
5996	0.6149702256
5997	0.6149701929
5998	0.6149698152
5999	0.6149697154
6000	0.6149689679
6001	0.6149688091
6002	0.6149687327
6003	0.6149687319
6004	0.6149687224
6005	0.6149687069
6006	0.6149686104
6007	0.6149685878
6008	0.6149685089
6009	0.6149679895
6010	0.6149679198
6011	0.6149677595
6012	0.6149676723
6013	0.6149675922
6014	0.6149675743
6015	0.6149675297
6016	0.6149675037
6017	0.6149674905
6018	0.6149674067
6019	0.6149673114
6020	0.6149672233
6021	0.6149671122
6022	0.6149664633
6023	0.6149663604
6024	0.6149663598
6025	0.6149663354
6026	0.6149663354
6027	0.6149662921
6028	0.614966286
6029	0.6149662585
6030	0.6149660947
6031	0.6149660803
6032	0.6149660747
6033	0.6149659996
6034	0.614965951
6035	0.6149659467
6036	0.6149659467
6037	0.614965674
6038	0.614965674
6039	0.6149656084
6040	0.6149637205
6041	0.6149637063
6042	0.6149636071
6043	0.6149635825
6044	0.6149634696
6045	0.6149633425
6046	0.6149630331
6047	0.614962949
6048	0.6149629374
6049	0.6149629319
6050	0.6149628761
6051	0.6149628752
6052	0.6149628752
6053	0.6149626928
6054	0.6149626919
6055	0.614962448
6056	0.614962448
6057	0.6149624422
6058	0.6149623156
6059	0.6149622737
6060	0.6149622686
6061	0.6149622158
6062	0.614962182
6063	0.6149621702
6064	0.6149620785
6065	0.6149620778
6066	0.6149620558
6067	0.6149620502
6068	0.6149620251
6069	0.6149619417
6070	0.6149619417
6071	0.6149618884
6072	0.6149618878
6073	0.6149618814
6074	0.6149618683
6075	0.6149617317
6076	0.6149616074
6077	0.6149613735
6078	0.6149612405
6079	0.6149612402
6080	0.6149612373
6081	0.6149611955
6082	0.6149611746
6083	0.6149611691
6084	0.6149611462
6085	0.6149611021
6086	0.6149609641
6087	0.6149608767
6088	0.614960747
6089	0.6149607336
6090	0.6149607239
6091	0.6149606347
6092	0.6149606197
6093	0.6149606197
6094	0.614960466
6095	0.6149604213
6096	0.6149603588
6097	0.6149603216
6098	0.6149603216
6099	0.6149603078
6100	0.6149603074
6101	0.6149602934
6102	0.6149602718
6103	0.614960261
6104	0.6149602253
6105	0.6149602128
6106	0.6149602004
6107	0.6149598624
6108	0.614959717
6109	0.6149597145
6110	0.6149596788
6111	0.6149596298
6112	0.6149595916
6113	0.6149591394
6114	0.6149591326
6115	0.6149590065
6116	0.6149588146
6117	0.614958759
6118	0.614958731
6119	0.614958552
6120	0.6149585118
6121	0.614958475
6122	0.614958475
6123	0.6149584531
6124	0.6149584266
6125	0.6149584248
6126	0.6149584156
6127	0.6149582667
6128	0.6149582467
6129	0.6149581742
6130	0.6149581668
6131	0.6149580396
6132	0.6149578757
6133	0.6149578096
6134	0.6149577845
6135	0.6149577751
6136	0.6149577741
6137	0.6149574447
6138	0.6149574406
6139	0.6149573406
6140	0.6149573399
6141	0.614957338
6142	0.6149573379
6143	0.6149573156
6144	0.6149569629
6145	0.614956477
6146	0.6149564037
6147	0.6149562062
6148	0.6149561961
6149	0.6149561819
6150	0.6149561113
6151	0.6149560814
6152	0.6149559094
6153	0.6149558589
6154	0.6149557881
6155	0.6149557159
6156	0.6149556404
6157	0.6149556233
6158	0.6149552321
6159	0.614955159
6160	0.6149550794
6161	0.6149549838
6162	0.6149549763
6163	0.6149549712
6164	0.6149549127
6165	0.6149549003
6166	0.614954463
6167	0.6149543993
6168	0.6149543643
6169	0.6149543052
6170	0.6149542764
6171	0.6149539898
6172	0.6149538718
6173	0.6149537489
6174	0.6149537341
6175	0.6149536122
6176	0.614953385
6177	0.6149533366
6178	0.6149533351
6179	0.6149518898
6180	0.61495187
6181	0.6149518675
6182	0.6149518373
6183	0.6149518297
6184	0.6149518243
6185	0.6149515328
6186	0.6149515305
6187	0.6149514411
6188	0.6149513795
6189	0.614951371
6190	0.6149512804
6191	0.6149512804
6192	0.6149512643
6193	0.6149512127
6194	0.6149511257
6195	0.614951105
6196	0.6149510606
6197	0.6149510408
6198	0.6149510262
6199	0.614951018
6200	0.614951018
6201	0.6149510131
6202	0.6149509466
6203	0.6149509272
6204	0.6149509272
6205	0.6149508014
6206	0.6149507798
6207	0.6149507303
6208	0.6149506022
6209	0.6149505849
6210	0.61495055
6211	0.6149505265
6212	0.6149504868
6213	0.6149504258
6214	0.6149503813
6215	0.614950097
6216	0.6149499419
6217	0.6149498674
6218	0.6149498316
6219	0.6149497757
6220	0.6149496864
6221	0.6149496256
6222	0.6149496256
6223	0.6149495443
6224	0.6149491162
6225	0.614949093
6226	0.6149490192
6227	0.614948968
6228	0.614948893
6229	0.6149488864
6230	0.6149488817
6231	0.6149488649
6232	0.6149488457
6233	0.6149488182
6234	0.6149488139
6235	0.6149485128
6236	0.6149484949
6237	0.6149484648
6238	0.6149484542
6239	0.6149484541
6240	0.6149483228
6241	0.6149482639
6242	0.6149480364
6243	0.6149479022
6244	0.6149476025
6245	0.6149476015
6246	0.6149475721
6247	0.614947571
6248	0.6149475107
6249	0.6149475099
6250	0.6149474605
6251	0.6149474568
6252	0.6149473465
6253	0.6149473465
6254	0.6149473465
6255	0.6149473455
6256	0.6149473244
6257	0.61494728
6258	0.6149472783
6259	0.6149472469
6260	0.6149472469
6261	0.6149472243
6262	0.6149471742
6263	0.6149469602
6264	0.6149467342
6265	0.6149467154
6266	0.614946708
6267	0.6149466578
6268	0.6149464697
6269	0.614946455
6270	0.6149464262
6271	0.6149463275
6272	0.6149453969
6273	0.6149450681
6274	0.6149450178
6275	0.6149449686
6276	0.6149449349
6277	0.6149448747
6278	0.6149448701
6279	0.6149447722
6280	0.6149447608
6281	0.6149447424
6282	0.6149447417
6283	0.6149446939
6284	0.6149446915
6285	0.6149444074
6286	0.6149443919
6287	0.6149443731
6288	0.6149443692
6289	0.614944336
6290	0.6149443325
6291	0.6149442767
6292	0.6149442677
6293	0.6149442459
6294	0.614944241
6295	0.6149441636
6296	0.6149441434
6297	0.6149439567
6298	0.614943878
6299	0.6149438752
6300	0.6149436402
6301	0.6149436029
6302	0.6149436029
6303	0.6149436024
6304	0.6149432843
6305	0.6149432764
6306	0.6149430765
6307	0.6149430281
6308	0.6149429895
6309	0.6149428628
6310	0.614942856
6311	0.6149428138
6312	0.6149427676
6313	0.6149427448
6314	0.6149427423
6315	0.6149427309
6316	0.6149427232
6317	0.6149427205
6318	0.6149426295
6319	0.6149425268
6320	0.6149425144
6321	0.6149424825
6322	0.6149424612
6323	0.6149420831
6324	0.6149418629
6325	0.6149418442
6326	0.6149418342
6327	0.6149418337
6328	0.6149418336
6329	0.6149418123
6330	0.6149417539
6331	0.6149415718
6332	0.6149415548
6333	0.6149415423
6334	0.6149415373
6335	0.6149415369
6336	0.6149415248
6337	0.6149415108
6338	0.6149415108
6339	0.6149410678
6340	0.6149410093
6341	0.614941008
6342	0.6149410043
6343	0.6149409979
6344	0.6149409396
6345	0.6149409375
6346	0.6149409356
6347	0.6149409356
6348	0.6149408661
6349	0.6149407864
6350	0.6149407636
6351	0.6149407437
6352	0.6149406284
6353	0.6149405748
6354	0.6149404367
6355	0.6149404238
6356	0.6149403874
6357	0.6149403298
6358	0.6149403278
6359	0.614940325
6360	0.6149400465
6361	0.6149400399
6362	0.6149400313
6363	0.6149399545
6364	0.6149398639
6365	0.6149398638
6366	0.6149398597
6367	0.6149398056
6368	0.6149397211
6369	0.6149396059
6370	0.6149396003
6371	0.6149395931
6372	0.6149395819
6373	0.6149394577
6374	0.6149394514
6375	0.6149394423
6376	0.6149393221
6377	0.6149393179
6378	0.614939313
6379	0.6149392654
6380	0.6149392594
6381	0.6149392361
6382	0.6149392336
6383	0.6149392336
6384	0.6149392173
6385	0.6149390591
6386	0.6149390544
6387	0.6149388714
6388	0.6149387246
6389	0.6149387225
6390	0.6149386812
6391	0.6149386421
6392	0.6149386217
6393	0.6149386155
6394	0.6149385772
6395	0.6149385563
6396	0.6149385563
6397	0.6149385255
6398	0.6149385234
6399	0.6149385028
6400	0.6149385013
6401	0.6149384415
6402	0.6149383117
6403	0.6149383021
6404	0.6149382821
6405	0.61493825
6406	0.61493825
6407	0.6149380346
6408	0.6149380209
6409	0.6149380209
6410	0.6149377995
6411	0.6149377741
6412	0.6149377706
6413	0.6149376503
6414	0.6149375865
6415	0.614937564
6416	0.6149375132
6417	0.6149372809
6418	0.614937271
6419	0.6149372252
6420	0.6149372252
6421	0.6149372243
6422	0.6149372034
6423	0.6149371993
6424	0.6149371977
6425	0.6149371945
6426	0.6149371722
6427	0.614937155
6428	0.6149367874
6429	0.6149365708
6430	0.6149365133
6431	0.6149363257
6432	0.6149363195
6433	0.6149363195
6434	0.6149363195
6435	0.6149359639
6436	0.614935958
6437	0.6149359534
6438	0.614935936
6439	0.6149358511
6440	0.6149358491
6441	0.6149352169
6442	0.6149351278
6443	0.6149351277
6444	0.6149350768
6445	0.6149350713
6446	0.6149350677
6447	0.614934855
6448	0.6149348384
6449	0.6149348175
6450	0.6149347942
6451	0.6149345626
6452	0.6149345626
6453	0.6149345351
6454	0.6149345315
6455	0.614934515
6456	0.6149344373
6457	0.6149344373
6458	0.6149344242
6459	0.6149343896
6460	0.6149343496
6461	0.6149342583
6462	0.6149342405
6463	0.6149342397
6464	0.6149342308
6465	0.6149342308
6466	0.6149341885
6467	0.6149341656
6468	0.6149341502
6469	0.6149340992
6470	0.6149340595
6471	0.6149340446
6472	0.6149339944
6473	0.6149339944
6474	0.6149337432
6475	0.6149337432
6476	0.6149337331
6477	0.6149336479
6478	0.6149336373
6479	0.6149336342
6480	0.614933627
6481	0.6149335814
6482	0.6149335379
6483	0.6149335032
6484	0.6149334737
6485	0.614933469
6486	0.6149334224
6487	0.6149333936
6488	0.6149333755
6489	0.6149333601
6490	0.6149333558
6491	0.6149331474
6492	0.6149329709
6493	0.6149329684
6494	0.6149329606
6495	0.6149329606
6496	0.6149329537
6497	0.614932942
6498	0.6149329297
6499	0.614932892
6500	0.6149328133
6501	0.6149328105
6502	0.614932644
6503	0.6149322496
6504	0.6149321752
6505	0.6149321553
6506	0.6149321513
6507	0.6149321355
6508	0.6149320053
6509	0.6149320016
6510	0.6149319911
6511	0.6149319893
6512	0.6149319842
6513	0.6149319661
6514	0.6149319564
6515	0.6149319515
6516	0.6149316133
6517	0.614931535
6518	0.614931535
6519	0.614931474
6520	0.6149314625
6521	0.6149314192
6522	0.6149313973
6523	0.6149313303
6524	0.6149312254
6525	0.6149312231
6526	0.6149309489
6527	0.61493088
6528	0.6149307947
6529	0.6149307044
6530	0.6149307033
6531	0.6149306301
6532	0.6149305976
6533	0.6149305831
6534	0.6149305749
6535	0.6149305749
6536	0.6149304757
6537	0.6149304736
6538	0.6149304193
6539	0.6149303946
6540	0.6149303889
6541	0.6149303856
6542	0.6149303582
6543	0.614930295
6544	0.614930295
6545	0.6149302901
6546	0.6149302785
6547	0.6149302747
6548	0.61493017
6549	0.6149300949
6550	0.6149299955
6551	0.6149299937
6552	0.6149299777
6553	0.6149299716
6554	0.6149297452
6555	0.6149297006
6556	0.6149296978
6557	0.6149296868
6558	0.6149295907
6559	0.614929355
6560	0.6149293478
6561	0.6149293272
6562	0.6149293017
6563	0.6149293017
6564	0.6149292913
6565	0.6149292623
6566	0.6149292613
6567	0.6149292473
6568	0.6149292157
6569	0.6149292131
6570	0.6149291013
6571	0.6149290815
6572	0.6149290574
6573	0.6149287462
6574	0.6149287282
6575	0.6149283995
6576	0.6149283831
6577	0.6149283399
6578	0.6149283294
6579	0.614928323
6580	0.6149283208
6581	0.6149283208
6582	0.614928314
6583	0.6149282914
6584	0.6149282868
6585	0.6149282734
6586	0.6149282673
6587	0.6149282649
6588	0.6149281618
6589	0.6149280429
6590	0.614928041
6591	0.6149280238
6592	0.6149279714
6593	0.6149279631
6594	0.6149279602
6595	0.6149279595
6596	0.6149279595
6597	0.6149278882
6598	0.6149278673
6599	0.6149278616
6600	0.6149278309
6601	0.6149277987
6602	0.614927794
6603	0.614927789
6604	0.6149277856
6605	0.6149276202
6606	0.6149276199
6607	0.6149276118
6608	0.6149273782
6609	0.6149273617
6610	0.6149273586
6611	0.6149272998
6612	0.614927297
6613	0.6149269737
6614	0.614926966
6615	0.6149269286
6616	0.6149267645
6617	0.614926752
6618	0.6149267405
6619	0.6149267404
6620	0.6149267319
6621	0.6149266551
6622	0.6149263856
6623	0.6149263824
6624	0.6149263455
6625	0.6149263452
6626	0.6149263082
6627	0.6149263082
6628	0.6149257359
6629	0.6149257093
6630	0.6149256743
6631	0.6149256711
6632	0.6149256403
6633	0.6149256381
6634	0.6149256243
6635	0.6149255768
6636	0.6149254356
6637	0.61492543
6638	0.61492543
6639	0.6149253884
6640	0.6149249749
6641	0.6149249617
6642	0.6149249599
6643	0.6149249557
6644	0.6149249466
6645	0.6149247421
6646	0.6149247375
6647	0.6149242148
6648	0.6149241922
6649	0.6149241739
6650	0.6149241528
6651	0.6149241405
6652	0.6149241098
6653	0.6149240959
6654	0.6149239771
6655	0.6149239623
6656	0.6149239496
6657	0.6149239324
6658	0.6149239144
6659	0.6149239144
6660	0.6149238875
6661	0.6149238757
6662	0.6149238757
6663	0.6149238586
6664	0.6149238586
6665	0.6149238363
6666	0.6149237958
6667	0.6149237953
6668	0.6149237916
6669	0.6149237167
6670	0.6149237167
6671	0.6149229616
6672	0.6149229506
6673	0.6149228324
6674	0.6149228306
6675	0.6149228124
6676	0.6149227357
6677	0.6149226912
6678	0.6149226868
6679	0.6149225846
6680	0.6149225798
6681	0.61492255
6682	0.6149225418
6683	0.6149225418
6684	0.6149225315
6685	0.6149225273
6686	0.6149224993
6687	0.6149224936
6688	0.6149224911
6689	0.6149224891
6690	0.6149224867
6691	0.6149224732
6692	0.6149224709
6693	0.6149224557
6694	0.6149224345
6695	0.6149224274
6696	0.6149222685
6697	0.6149222209
6698	0.6149221815
6699	0.6149219298
6700	0.6149219219
6701	0.6149219193
6702	0.6149217981
6703	0.6149217875
6704	0.6149216093
6705	0.6149215822
6706	0.6149213729
6707	0.6149213703
6708	0.6149213472
6709	0.6149213333
6710	0.6149213295
6711	0.6149213295
6712	0.6149213244
6713	0.6149213154
6714	0.6149212809
6715	0.6149212792
6716	0.6149211333
6717	0.6149211153
6718	0.6149211126
6719	0.6149211058
6720	0.6149211054
6721	0.6149210991
6722	0.6149210263
6723	0.6149209923
6724	0.6149209923
6725	0.6149209889
6726	0.6149209841
6727	0.6149209785
6728	0.6149208952
6729	0.6149208642
6730	0.614920676
6731	0.6149206342
6732	0.614920632
6733	0.6149206181
6734	0.6149206061
6735	0.6149205029
6736	0.6149205029
6737	0.6149205007
6738	0.6149204728
6739	0.6149204728
6740	0.6149204437
6741	0.6149204283
6742	0.614920389
6743	0.6149203877
6744	0.6149203347
6745	0.6149203347
6746	0.6149203326
6747	0.6149202298
6748	0.6149202007
6749	0.6149201778
6750	0.6149199559
6751	0.6149199533
6752	0.6149198941
6753	0.6149198732
6754	0.6149198685
6755	0.6149198558
6756	0.61491973
6757	0.6149197263
6758	0.6149197189
6759	0.6149196936
6760	0.6149196849
6761	0.6149196087
6762	0.614919607
6763	0.6149195919
6764	0.6149195869
6765	0.6149191225
6766	0.6149189242
6767	0.6149188876
6768	0.6149188876
6769	0.6149182175
6770	0.6149182166
6771	0.6149182081
6772	0.6149181963
6773	0.6149180994
6774	0.6149180614
6775	0.6149180011
6776	0.6149179988
6777	0.6149179722
6778	0.6149178976
6779	0.6149178828
6780	0.6149178792
6781	0.6149178645
6782	0.6149178515
6783	0.6149178482
6784	0.614917821
6785	0.6149178031
6786	0.6149177904
6787	0.6149177616
6788	0.6149177484
6789	0.6149176904
6790	0.6149175745
6791	0.6149175689
6792	0.6149175378
6793	0.6149174915
6794	0.6149174799
6795	0.614917465
6796	0.6149174507
6797	0.6149174342
6798	0.6149174336
6799	0.6149174336
6800	0.6149174328
6801	0.614917181
6802	0.6149171807
6803	0.6149171773
6804	0.6149171574
6805	0.6149170441
6806	0.6149170144
6807	0.6149167832
6808	0.6149167773
6809	0.6149167385
6810	0.6149167385
6811	0.6149167384
6812	0.6149167268
6813	0.6149167196
6814	0.6149162948
6815	0.6149162927
6816	0.6149161773
6817	0.6149161643
6818	0.6149161634
6819	0.6149158661
6820	0.6149158574
6821	0.6149157865
6822	0.6149157611
6823	0.6149157558
6824	0.6149157324
6825	0.6149157324
6826	0.6149155988
6827	0.6149154392
6828	0.614915375
6829	0.6149153663
6830	0.6149153295
6831	0.6149153275
6832	0.6149153275
6833	0.6149153255
6834	0.6149153199
6835	0.6149153099
6836	0.6149151903
6837	0.6149151624
6838	0.6149151208
6839	0.6149151083
6840	0.6149150491
6841	0.6149149991
6842	0.6149149817
6843	0.6149149808
6844	0.6149149778
6845	0.6149149744
6846	0.6149149744
6847	0.6149147152
6848	0.6149143959
6849	0.6149143701
6850	0.6149143328
6851	0.6149143328
6852	0.6149142973
6853	0.6149142962
6854	0.614914204
6855	0.6149141551
6856	0.6149140896
6857	0.6149140284
6858	0.6149139843
6859	0.614913931
6860	0.6149139186
6861	0.614913915
6862	0.6149139138
6863	0.6149139039
6864	0.6149138795
6865	0.6149138121
6866	0.6149137897
6867	0.6149134405
6868	0.614913425
6869	0.6149134145
6870	0.6149132612
6871	0.6149132474
6872	0.6149132241
6873	0.6149132231
6874	0.6149132231
6875	0.6149128318
6876	0.6149127092
6877	0.6149127006
6878	0.6149127006
6879	0.6149126952
6880	0.6149126916
6881	0.6149125414
6882	0.6149125414
6883	0.6149125384
6884	0.6149124883
6885	0.6149123318
6886	0.6149122132
6887	0.6149121094
6888	0.6149121049
6889	0.6149121044
6890	0.6149121044
6891	0.6149120892
6892	0.6149120698
6893	0.6149120225
6894	0.6149119874
6895	0.6149119731
6896	0.6149119731
6897	0.6149117941
6898	0.614911794
6899	0.6149117166
6900	0.6149117087
6901	0.6149116116
6902	0.6149116017
6903	0.6149115528
6904	0.6149115463
6905	0.614911545
6906	0.6149114377
6907	0.6149114298
6908	0.6149114211
6909	0.6149114083
6910	0.614911399
6911	0.6149113781
6912	0.6149110066
6913	0.6149109403
6914	0.6149109403
6915	0.6149109107
6916	0.6149109097
6917	0.6149108671
6918	0.6149108591
6919	0.6149108163
6920	0.6149107588
6921	0.6149107375
6922	0.6149107253
6923	0.614910675
6924	0.614910671
6925	0.614910663
6926	0.6149106024
6927	0.614910602
6928	0.6149105294
6929	0.6149104361
6930	0.6149102445
6931	0.6149101745
6932	0.6149101745
6933	0.6149101614
6934	0.6149101257
6935	0.6149101046
6936	0.6149095632
6937	0.6149095491
6938	0.6149095421
6939	0.6149095161
6940	0.6149095161
6941	0.6149095161
6942	0.6149095151
6943	0.6149094795
6944	0.6149094777
6945	0.6149094557
6946	0.6149094528
6947	0.614909338
6948	0.6149092259
6949	0.6149092228
6950	0.6149092228
6951	0.6149091259
6952	0.6149090418
6953	0.6149090261
6954	0.6149090261
6955	0.6149090233
6956	0.6149090181
6957	0.6149089764
6958	0.6149088691
6959	0.6149088532
6960	0.6149088518
6961	0.6149087082
6962	0.614908603
6963	0.6149086021
6964	0.6149085915
6965	0.6149085876
6966	0.6149085872
6967	0.6149085872
6968	0.6149082861
6969	0.6149081585
6970	0.6149080787
6971	0.6149080195
6972	0.6149079793
6973	0.6149079696
6974	0.6149078569
6975	0.6149078182
6976	0.6149076968
6977	0.6149076891
6978	0.614907684
6979	0.614907684
6980	0.6149076786
6981	0.6149076726
6982	0.6149075745
6983	0.6149070286
6984	0.6149070166
6985	0.614907013
6986	0.6149069992
6987	0.6149069952
6988	0.6149069935
6989	0.6149068994
6990	0.6149068974
6991	0.6149068504
6992	0.6149067872
6993	0.6149067789
6994	0.614906667
6995	0.6149066374
6996	0.6149065732
6997	0.6149065453
6998	0.6149065391
6999	0.6149065194
7000	0.6149064204
7001	0.6149063739
7002	0.6149063433
7003	0.6149063029
7004	0.6149062826
7005	0.6149062745
7006	0.6149062363
7007	0.6149062237
7008	0.6149062176
7009	0.6149061945
7010	0.6149061719
7011	0.6149060541
7012	0.6149060482
7013	0.6149057717
7014	0.6149057707
7015	0.6149057494
7016	0.6149056929
7017	0.6149056673
7018	0.6149056653
7019	0.6149055439
7020	0.6149055401
7021	0.6149055333
7022	0.6149054941
7023	0.6149054251
7024	0.6149054173
7025	0.6149054141
7026	0.6149054061
7027	0.6149053618
7028	0.6149051196
7029	0.6149051085
7030	0.614905107
7031	0.6149050899
7032	0.6149050718
7033	0.6149048601
7034	0.6149048184
7035	0.6149048072
7036	0.6149047955
7037	0.6149047915
7038	0.6149047878
7039	0.6149047466
7040	0.6149047411
7041	0.6149046178
7042	0.6149031754
7043	0.6149031722
7044	0.6149031571
7045	0.614903103
7046	0.6149029428
7047	0.6149029415
7048	0.6149028393
7049	0.6149028338
7050	0.614902824
7051	0.6149027816
7052	0.6149027614
7053	0.614902713
7054	0.6149025464
7055	0.6149025439
7056	0.6149022632
7057	0.6149022061
7058	0.6149021915
7059	0.6149021708
7060	0.6149021692
7061	0.6149021687
7062	0.6149021087
7063	0.6149020908
7064	0.6149020829
7065	0.6149020555
7066	0.6149020555
7067	0.614902011
7068	0.6149019572
7069	0.6149019536
7070	0.614901937
7071	0.6149019308
7072	0.614901928
7073	0.6149019276
7074	0.6149019244
7075	0.6149019078
7076	0.6149018782
7077	0.6149017706
7078	0.6149017692
7079	0.6149017497
7080	0.6149017476
7081	0.6149017243
7082	0.6149017201
7083	0.6149016403
7084	0.6149015528
7085	0.6149015419
7086	0.6149015025
7087	0.6149014885
7088	0.614901472
7089	0.6149014475
7090	0.6149014307
7091	0.6149012804
7092	0.6149012537
7093	0.6149012475
7094	0.6149012212
7095	0.6149012201
7096	0.614901219
7097	0.6149011792
7098	0.6149011654
7099	0.6149011361
7100	0.6149011239
7101	0.6149008352
7102	0.6149008348
7103	0.6149008346
7104	0.614900831
7105	0.6149008284
7106	0.614900793
7107	0.6149007848
7108	0.614900781
7109	0.614900777
7110	0.6149007058
7111	0.6149006959
7112	0.6149006717
7113	0.6149006606
7114	0.6149006446
7115	0.6149006446
7116	0.6149006398
7117	0.6149004276
7118	0.6149004237
7119	0.614900266
7120	0.614900266
7121	0.6149002069
7122	0.614900203
7123	0.6149002016
7124	0.6149001974
7125	0.614899778
7126	0.6148997737
7127	0.6148997439
7128	0.6148994528
7129	0.6148994337
7130	0.6148992543
7131	0.6148992316
7132	0.6148991986
7133	0.6148991635
7134	0.6148991543
7135	0.6148990552
7136	0.6148990451
7137	0.6148989531
7138	0.6148989121
7139	0.6148988995
7140	0.6148988937
7141	0.6148988868
7142	0.6148988861
7143	0.6148988849
7144	0.6148988842
7145	0.6148988465
7146	0.6148988383
7147	0.6148988094
7148	0.6148988094
7149	0.6148988045
7150	0.6148987945
7151	0.6148987928
7152	0.6148987843
7153	0.614898784
7154	0.6148987831
7155	0.6148987786
7156	0.6148987554
7157	0.6148987517
7158	0.6148987092
7159	0.6148986611
